"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Zoltan David (B)","K1",200,"Men",42.863,"Final","1","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Balazs Kovery (B)","K1",200,"Men",45.66,"Final","2","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Joe Jacobi (C)","K1",200,"Men",49.911,"Final","3","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Lee Cole (B)","K1",200,"Men",50.48,"Final","4","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Eugene Saburi (C)","K1",200,"Men",50.528,"Final","5","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Nik Miller LTA (B)","K1",200,"Men",52.057,"Final","6","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Michael Valentine (Nov D)","K1",200,"Men",102.167,"Final","7","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Peter Wade (D)","K1",200,"Men",NA,"Final",NA,"Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","3 Event #805: Men K1 B, C, D 200m Final"
"Johan Dahl (E)","K1",200,"Men",47.409,"Final","1","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","4 Event #806: Men K1 E, F, H 200m Final"
"Michael Etrick (E)","K1",200,"Men",51.263,"Final","2","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","4 Event #806: Men K1 E, F, H 200m Final"
"Steve Wort (E)","K1",200,"Men",57.38,"Final","3","Masters","US Masters Nationals 2013",8,11,2013,"yes"," ","USA Canoe/Kayak Sprint Nationals and Paracanoe Nationals","4 Event #806: Men K1 E, F, H 200m Final"
